day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-09-24,M11,BAJAJ-AUTO,SELL,NORMAL SELL,280,10:20,620,11302.0,,S1,1,0,,0.733,-0.86,AUTO,,,,,,,,360.0,,2.08,,OPEN,322,2.08,OPEN,2.31,0.76,0.23,0.23,0.8,0.719,MIXED
2026-09-24,M11,CIPLA,BUY,BUY-EX7,106,10:05,605,1385.4,,S1+S2+S4,1,0,,0.733,0.174,PHA,,,,,,,,91.0,,0.32,,100% trail 11:20,3,0.32,100% trail 11:20,4.32,2.26,0.85,1.23,0.98,0.719,MIXED
2026-09-24,M11,EICHERMOT,SELL,SELL-EX1,201,10:20,620,7409.0,,S1,1,0,,0.733,-0.817,AUTO,,,,,,,,90.0,,0.73,,100% trail 13:15,12,0.73,100% trail 13:15,3.71,0.88,0.32,1.0,0.95,0.719,MIXED
2026-09-24,M11,FEDERALBNK,SELL,SELL-EX1,201,09:45,585,328.2,,S1+S4,1,0,,0.733,-0.936,BANK,,,,,,,,-274.0,,-0.4,,OPEN,-316,-0.4,OPEN,0.48,0.82,0.31,0.46,-0.55,0.719,MIXED
2026-09-24,M11,GODREJCP,SELL,SELL-EX1,201,09:55,595,875.55,,S1+S2,1,0,,0.733,-0.477,FMCG,,,,,,,,31.0,,0.08,,OPEN,-11,0.08,OPEN,0.48,0.97,0.05,0.05,0.06,0.719,MIXED
2026-09-24,M11,HDFCAMC,SELL,SELL-EX1,201,10:10,610,2400.2,,S1,1,0,,0.733,-1.965,CAPMKTS,,,,,,,,358.0,,0.59,,OPEN,358,0.65,OPEN,0.65,0.64,0.05,0.05,0.83,0.719,MIXED
2026-09-24,M11,KEI,SELL,SELL-EX8,208,09:50,590,4656.0,,S1+S4,1,0,,0.733,-1.408,CAPGOODS,,,,,,,,-289.0,,-1.0,,100% SL 10:45,-371,-1.0,100% SL 10:45,0.97,1.69,0.17,0.17,0.42,0.719,MIXED
2026-09-24,M11,LUPIN,BUY,BUY-EX7,106,09:45,585,2099.7,,S1+S4,1,0,,0.733,-0.147,PHA,,,,,,,,-209.0,,-0.59,,OPEN,-7,0.06,OPEN,0.96,0.61,0.44,0.59,0.05,0.719,MIXED
2026-09-24,M11,OBEROIRLTY,BUY,BUY-EX7,106,10:05,605,1859.7,,S1+S2,1,0,,0.733,0.524,REALTY,,,,,,,,-640.0,,-0.72,,OPEN,-467,-0.5,OPEN,0.34,0.77,0.22,0.34,-1.19,0.719,MIXED
2026-09-24,M11,PHOENIXLTD,BUY,BUY-EX17,102,10:05,605,2011.9,,S1+S2,1,0,,0.733,0.938,REALTY,,,,,,,,-885.0,,-1.0,,100% SL 14:15,-966,-1.0,100% SL 14:15,0.62,1.61,0.57,0.62,-2.95,0.719,MIXED
2026-09-24,M11,POWERINDIA,SELL,SELL-EX1,201,09:50,590,30855.0,,S1,1,0,,0.733,-0.947,CAPGOODS,,,,,,,,-211.0,,-1.0,,100% SL 10:30,-266,-1.0,100% SL 10:30,0.88,1.85,0.21,0.21,0.45,0.719,MIXED
2026-09-24,M11,SBICARD,BUY,BUY-EX17,102,10:00,600,638.6,,S1+S2,1,0,,0.733,0.567,FIN,,,,,,,,-798.0,,-1.0,,100% SL 13:10,-885,-1.0,100% SL 13:10,0.34,2.18,0.16,0.16,-3.16,0.719,MIXED
2026-09-24,M11,SIEMENS,SELL,SELL-EX1,201,09:50,590,3825.6,,S1,1,0,,0.733,-1.554,CAPGOODS,,,,,,,,-386.0,,-1.0,,100% SL 10:35,-474,-1.0,100% SL 10:35,0.02,1.78,0.02,0.02,-0.69,0.719,MIXED
2026-09-24,M11,TVSMOTOR,SELL,SELL-EX1,201,10:20,620,4083.1,,S1,1,0,,0.733,-1.255,AUTO,,,,,,,,-120.0,,-0.25,,OPEN,-136,-0.19,OPEN,0.64,0.78,0.17,0.17,-0.19,0.719,MIXED
2026-09-24,M11,ADANIENT,SELL,NORMAL SELL,280,11:10,670,2943.8,,S1,1,0,,0.733,-1.65,INFRA,,,,,,,,445.0,,1.28,,100% trail 14:40,362,1.28,100% trail 14:40,2.1,0.47,0.11,0.12,1.29,0.719,MIXED
2026-09-24,M11,ALKEM,SELL,SELL-EX1,201,11:20,680,5385.5,,S1+S2,1,0,,0.733,-0.591,PHA,,,,,,,,269.0,,0.74,,100% trail 13:25,184,0.74,100% trail 13:25,3.05,0.74,0.05,0.05,1.1,0.719,MIXED
2026-09-24,M11,APLAPOLLO,BUY,BUY-EX9,108,11:05,665,2184.2,,S1,1,0,,0.733,-0.492,MET,,,,,,,,261.0,,0.95,,100% trail 13:25,176,0.95,100% trail 13:25,1.65,0.54,0.53,1.02,-0.22,0.719,MIXED
2026-09-24,M11,BEL,BUY,BUY-EX9,108,11:00,660,396.55,,S1+S2,1,0,,0.733,0.126,DEF,,,,,,,,-23.0,,-0.2,,100% trail 13:25,-111,-0.2,100% trail 13:25,1.65,5.17,0.74,1.65,-1.15,0.719,MIXED
2026-09-24,M11,CGPOWER,BUY,BUY-EX9,108,10:55,655,895.0,,S3,1,0,,0.733,0.0,CAPGOODS,,,,,,,,-496.0,,-1.0,,100% SL 13:45,-582,-1.0,100% SL 13:45,0.03,1.43,0.03,0.03,-1.32,0.719,MIXED
2026-09-24,M11,COALINDIA,SELL,SELL-EX1,201,11:10,670,420.3,,S1,1,0,,0.733,-1.001,ENE,,,,,,,,-163.0,,-1.0,,100% SL 12:20,-251,-1.0,100% SL 12:20,1.05,1.23,0.58,0.58,-0.29,0.719,MIXED
2026-09-24,M11,COFORGE,BUY,BUY-EX7,106,10:50,650,1788.7,,S1+S2,1,0,,0.733,0.353,IT,,,,,,,,79.0,,0.24,,100% trail 13:10,-6,0.24,100% trail 13:10,1.2,0.71,0.19,0.44,-0.26,0.719,MIXED
2026-09-24,M11,DIXON,BUY,BUY-EX,101,10:50,650,13262.0,,S1+S2,1,0,,0.733,0.47,CDUR,,,,,,,,-66.0,,-0.21,,OPEN,-91,-0.21,OPEN,0.52,0.8,0.24,0.24,-0.17,0.719,MIXED
2026-09-24,M11,GODREJPROP,BUY,BUY-EX9,108,10:55,655,1706.8,,S1,1,0,,0.733,-0.047,REALTY,,,,,,,,-346.0,,-1.0,,100% SL 11:40,-433,-1.0,100% SL 11:40,0.09,3.44,0.09,0.09,-2.09,0.719,MIXED
2026-09-24,M11,HCLTECH,SELL,SELL-EX15,215,11:10,670,1252.8,,S1+S2,1,0,,0.733,-0.31,IT,,,,,,,,296.0,,1.67,,OPEN,255,1.67,OPEN,2.2,0.95,0.62,0.62,0.61,0.719,MIXED
2026-09-24,M11,HDFCBANK,BUY,BUY-EX9,108,11:10,670,732.4,,S1,1,0,,0.733,-0.658,BANK,,,,,,,,-184.0,,-0.42,,OPEN,-215,-0.42,OPEN,0.37,0.87,0.37,0.37,-0.37,0.719,MIXED
2026-09-24,M11,HINDZINC,BUY,BUY-EX9,108,11:00,660,593.35,,S1+S4,1,0,,0.733,-0.353,MET,,,,,,,,-388.0,,-1.0,,100% SL 12:55,-475,-1.0,100% SL 12:55,0.34,1.59,0.34,0.34,-1.04,0.719,MIXED
2026-09-24,M11,ICICIBANK,SELL,SELL-EX1,201,11:05,665,1332.4,,S1,1,0,,0.733,-0.567,BANK,,,,,,,,-169.0,,-1.0,,100% SL 13:15,-256,-1.0,100% SL 13:15,0.48,1.79,0.48,0.48,-0.26,0.719,MIXED
2026-09-24,M11,ITC,SELL,SELL-EX1,201,10:45,645,268.3,,S1,1,0,,0.733,-0.685,FMCG,,,,,,,,149.0,,0.43,,OPEN,14,0.16,OPEN,0.81,0.32,0.11,0.16,0.11,0.719,MIXED
2026-09-24,M11,KPITTECH,BUY,BUY-EX7,106,10:50,650,527.0,,S1+S2,1,0,,0.733,0.0,IT,,,,,,,,-400.0,,-1.0,,100% SL 12:20,-487,-1.0,100% SL 12:20,0.19,3.02,0.19,0.19,-1.93,0.719,MIXED
